hydrologic_group,area_pct,mean_organic_matter,mean_bare_frequency,mean_ndvi_trend,pct_flagged
0.343,0.003,5.784,0.0,-0.003,0.0
0.343,0.003,6.019,0.0,0.005,0.0
0.343,0.003,4.268,0.0,-0.021,0.0
0.343,0.003,4.171,0.0,-0.012,0.0
0.343,0.003,4.996,0.0,-0.024,0.0
0.343,0.003,4.818,0.0,-0.006,0.0
0.343,0.003,5.406,0.0,-0.006,0.0
0.343,0.003,4.436,0.0,0.017,0.0
0.343,0.003,3.978,0.0,0.005,0.0
0.343,0.003,5.12,0.0,-0.007,0.0
0.343,0.003,5.653,0.0,0.005,0.0
0.343,0.003,4.997,0.0,0.004,0.0
0.343,0.003,4.297,0.0,-0.004,0.0
0.343,0.003,5.459,0.0,-0.008,0.0
0.343,0.003,5.477,0.0,-0.014,0.0
0.343,0.003,4.215,0.0,-0.011,0.0
0.343,0.003,3.55,0.0,-0.023,0.0
0.343,0.003,6.039,0.0,0.002,0.0
0.343,0.003,3.915,0.0,-0.001,0.0
0.343,0.003,4.468,0.0,0.017,0.0
0.343,0.003,4.688,0.0,0.018,0.0
0.343,0.003,5.153,0.0,-0.014,0.0
0.343,0.003,6.013,0.0,-0.006,0.0
0.343,0.003,5.064,0.0,0.01,0.0
0.343,0.003,3.407,0.0,0.01,0.0
0.343,0.003,5.886,0.0,-0.007,0.0
0.343,0.003,5.173,0.0,-0.015,0.0
0.343,0.003,3.786,0.0,-0.008,0.0
0.343,0.003,5.275,0.0,0.007,0.0
0.343,0.003,5.072,0.0,-0.011,0.0
0.343,0.003,4.34,0.0,-0.024,0.0
0.343,0.003,5.959,0.0,0.013,0.0
0.343,0.003,4.923,0.0,-0.029,0.0
0.343,0.003,4.309,0.0,0.002,0.0
0.343,0.003,5.365,0.0,-0.008,0.0
0.343,0.003,4.765,0.0,-0.013,0.0
0.343,0.003,6.111,0.0,-0.017,0.0
0.343,0.003,5.178,0.0,-0.004,0.0
0.343,0.003,4.332,0.0,-0.017,0.0
0.343,0.003,5.067,0.0,0.004,0.0
0.343,0.003,4.171,0.0,-0.014,0.0
0.343,0.003,5.401,0.0,-0.008,0.0
0.343,0.003,4.128,0.0,0.002,0.0
0.343,0.003,4.798,0.0,0.001,0.0
0.343,0.003,4.68,0.0,-0.012,0.0
0.343,0.003,5.839,0.0,0.015,0.0
0.343,0.003,5.578,0.0,-0.004,0.0
0.343,0.003,4.384,0.0,-0.0,0.0
0.343,0.003,4.206,0.0,-0.001,0.0
0.343,0.003,3.862,0.0,-0.007,0.0
0.343,0.003,6.494,0.0,-0.014,0.0
0.343,0.003,4.82,0.0,-0.011,0.0
0.343,0.003,5.15,0.0,0.004,0.0
0.343,0.003,5.162,0.0,0.02,0.0
0.343,0.003,4.565,0.0,-0.003,0.0
0.343,0.003,5.611,0.0,0.004,0.0
0.343,0.003,5.915,0.0,0.01,0.0
0.343,0.003,6.265,0.0,0.006,0.0
0.343,0.003,5.68,0.0,-0.018,0.0
0.343,0.003,4.221,0.0,0.005,0.0
0.343,0.003,4.674,0.0,0.019,0.0
0.343,0.003,5.22,0.0,0.013,0.0
0.343,0.003,5.461,0.0,0.004,0.0
0.343,0.003,5.141,0.0,0.001,0.0
0.344,0.003,4.905,0.0,-0.008,0.0
0.344,0.003,5.033,0.0,0.001,0.0
0.344,0.003,5.186,0.0,-0.017,0.0
0.344,0.003,5.314,0.0,-0.032,0.0
0.344,0.003,3.703,0.0,-0.01,0.0
0.344,0.003,4.833,0.0,0.001,0.0
0.344,0.003,6.125,0.0,-0.006,0.0
0.344,0.003,4.884,0.0,0.007,0.0
0.344,0.003,5.34,0.0,-0.006,0.0
0.344,0.003,3.955,0.0,-0.02,0.0
0.344,0.003,3.705,0.0,0.005,0.0
0.344,0.003,4.026,0.0,-0.008,0.0
0.344,0.003,4.215,0.0,0.003,0.0
0.344,0.003,5.507,0.0,-0.007,0.0
0.344,0.003,5.352,0.0,0.001,0.0
0.344,0.003,5.664,0.0,-0.012,0.0
0.344,0.003,4.764,0.0,-0.017,0.0
0.344,0.003,6.032,0.0,-0.017,0.0
0.344,0.003,5.548,0.0,-0.026,0.0
0.344,0.003,4.067,0.0,-0.001,0.0
0.344,0.003,4.686,0.0,-0.026,0.0
0.344,0.003,4.33,0.0,-0.018,0.0
0.344,0.003,5.581,0.0,-0.0,0.0
0.344,0.003,4.221,0.0,-0.02,0.0
0.344,0.003,4.55,0.0,0.001,0.0
0.344,0.003,5.173,0.0,0.014,0.0
0.344,0.003,4.711,0.0,-0.023,0.0
0.344,0.003,5.628,0.0,-0.017,0.0
0.344,0.003,4.221,0.0,-0.002,0.0
0.344,0.003,4.883,0.0,-0.009,0.0
0.344,0.003,5.12,0.0,-0.011,0.0
0.344,0.003,4.965,0.0,0.011,0.0
0.344,0.003,3.974,0.0,-0.009,0.0
0.344,0.003,5.071,0.0,-0.022,0.0
0.344,0.003,4.015,0.0,-0.001,0.0
0.344,0.003,4.142,0.0,0.001,0.0
0.344,0.003,5.091,0.0,-0.018,0.0
0.344,0.003,4.721,0.0,-0.024,0.0
0.344,0.003,4.983,0.0,-0.001,0.0
0.344,0.003,4.62,0.0,0.004,0.0
0.344,0.003,5.172,0.0,-0.002,0.0
0.344,0.003,6.114,0.0,-0.007,0.0
0.344,0.003,5.067,0.0,-0.01,0.0
0.344,0.003,3.718,0.0,0.005,0.0
0.344,0.003,5.441,0.0,-0.023,0.0
0.344,0.003,4.787,0.0,0.012,0.0
0.344,0.003,5.797,0.0,-0.005,0.0
0.344,0.003,5.54,0.0,0.011,0.0
0.344,0.003,4.28,0.0,-0.017,0.0
0.344,0.003,4.791,0.0,-0.03,0.0
0.344,0.003,4.904,0.0,-0.006,0.0
0.344,0.003,4.937,0.0,-0.022,0.0
0.344,0.003,4.874,0.0,0.008,0.0
0.344,0.003,3.823,0.0,0.009,0.0
0.344,0.003,6.017,0.0,-0.005,0.0
0.344,0.003,5.838,0.0,-0.014,0.0
0.344,0.003,4.977,0.0,0.008,0.0
0.344,0.003,5.455,0.0,-0.014,0.0
0.344,0.003,4.586,0.0,0.002,0.0
0.344,0.003,3.428,0.0,-0.03,0.0
0.344,0.003,5.568,0.0,-0.012,0.0
0.344,0.003,4.413,0.0,-0.001,0.0
0.344,0.003,4.411,0.0,-0.015,0.0
0.344,0.003,5.226,0.0,-0.005,0.0
0.344,0.003,4.795,0.0,-0.019,0.0
0.344,0.003,4.54,0.0,-0.014,0.0
0.344,0.003,5.389,0.0,-0.005,0.0
0.344,0.003,5.572,0.0,-0.012,0.0
0.345,0.003,5.758,0.0,0.013,0.0
0.345,0.003,5.231,0.0,0.004,0.0
0.345,0.003,3.476,0.0,0.009,0.0
0.345,0.003,4.2,0.0,0.012,0.0
0.345,0.003,6.61,0.0,-0.014,0.0
0.345,0.003,5.641,0.0,-0.021,0.0
0.345,0.003,5.072,0.0,0.008,0.0
0.345,0.003,4.647,0.0,-0.006,0.0
0.345,0.003,5.211,0.0,-0.022,0.0
0.345,0.003,4.52,0.0,-0.009,0.0
0.345,0.003,5.059,0.0,-0.014,0.0
0.345,0.003,5.463,0.0,0.003,0.0
0.345,0.003,3.715,0.0,-0.009,0.0
0.345,0.003,4.711,0.0,-0.008,0.0
0.345,0.003,3.98,0.0,0.004,0.0
0.345,0.003,4.204,0.0,-0.018,0.0
0.345,0.003,3.505,0.0,-0.012,0.0
0.345,0.003,4.749,0.0,0.004,0.0
0.345,0.003,6.024,0.0,-0.011,0.0
0.345,0.003,4.068,0.0,-0.004,0.0
0.345,0.003,5.115,0.0,0.004,0.0
0.345,0.003,4.396,0.0,-0.011,0.0
0.345,0.003,5.296,0.0,0.011,0.0
0.345,0.003,5.46,0.0,-0.004,0.0
0.345,0.003,4.168,0.0,-0.001,0.0
0.345,0.003,5.128,0.0,-0.001,0.0
0.345,0.003,5.572,0.0,0.014,0.0
0.345,0.003,4.78,0.0,-0.008,0.0
0.345,0.003,5.029,0.0,0.018,0.0
0.345,0.003,4.958,0.0,-0.003,0.0
0.345,0.003,5.783,0.0,-0.023,0.0
0.345,0.003,5.062,0.0,-0.011,0.0
0.345,0.003,5.442,0.0,-0.024,0.0
0.345,0.003,5.349,0.0,0.007,0.0
0.345,0.003,5.002,0.0,-0.009,0.0
0.345,0.003,4.855,0.0,-0.007,0.0
0.345,0.003,4.769,0.0,-0.012,0.0
0.345,0.003,6.27,0.0,-0.026,0.0
0.345,0.003,4.24,0.0,-0.001,0.0
0.345,0.003,5.205,0.0,-0.003,0.0
0.345,0.003,5.293,0.0,-0.008,0.0
0.345,0.003,5.526,0.0,-0.001,0.0
0.345,0.003,4.135,0.0,-0.002,0.0
0.345,0.003,5.689,0.0,-0.01,0.0
0.345,0.003,4.472,0.0,-0.01,0.0
0.345,0.003,5.361,0.0,-0.021,0.0
0.345,0.003,4.287,0.0,-0.019,0.0
0.345,0.003,4.409,0.0,-0.003,0.0
0.345,0.003,4.931,0.0,0.003,0.0
0.345,0.003,5.468,0.0,0.004,0.0
0.345,0.003,5.163,0.0,-0.004,0.0
0.345,0.003,4.498,0.0,-0.012,0.0
0.345,0.003,5.979,0.0,0.003,0.0
0.345,0.003,4.764,0.0,0.011,0.0
0.345,0.003,5.384,0.0,0.001,0.0
0.345,0.003,5.241,0.0,-0.01,0.0
0.345,0.003,6.446,0.0,-0.011,0.0
0.345,0.003,6.526,0.0,-0.012,0.0
0.345,0.003,5.672,0.0,-0.036,0.0
0.345,0.003,5.877,0.0,0.002,0.0
0.345,0.003,5.579,0.0,-0.016,0.0
0.345,0.003,4.644,0.0,-0.008,0.0
0.345,0.003,4.433,0.0,-0.008,0.0
0.345,0.003,4.058,0.0,-0.001,0.0
0.345,0.003,6.119,0.0,-0.019,0.0
0.345,0.003,5.467,0.0,0.006,0.0
0.345,0.003,5.586,0.0,-0.02,0.0
0.345,0.003,5.922,0.0,-0.03,0.0
0.345,0.003,5.351,0.0,-0.008,0.0
0.345,0.003,4.978,0.0,0.007,0.0
0.345,0.003,6.104,0.0,-0.013,0.0
0.345,0.003,4.717,0.0,-0.016,0.0
0.345,0.003,5.612,0.0,-0.027,0.0
0.345,0.003,5.289,0.0,0.011,0.0
0.345,0.003,4.607,0.0,-0.019,0.0
0.345,0.003,5.263,0.0,-0.016,0.0
0.345,0.003,5.091,0.0,-0.004,0.0
0.345,0.003,4.725,0.0,-0.017,0.0
0.345,0.003,5.566,0.0,-0.014,0.0
0.345,0.003,5.457,0.0,0.01,0.0
0.345,0.003,5.513,0.0,0.001,0.0
0.345,0.003,4.434,0.0,-0.001,0.0
0.345,0.003,4.395,0.0,-0.01,0.0
0.345,0.003,4.846,0.0,0.005,0.0
0.345,0.003,4.957,0.0,-0.006,0.0
0.345,0.003,4.857,0.0,-0.001,0.0
0.345,0.003,5.016,0.0,0.004,0.0
0.345,0.003,4.327,0.0,-0.022,0.0
0.346,0.003,5.261,0.0,-0.012,0.0
0.346,0.003,5.084,0.0,-0.017,0.0
0.346,0.003,4.839,0.0,-0.023,0.0
0.346,0.003,5.639,0.0,-0.023,0.0
0.346,0.003,7.044,0.0,0.002,0.0
0.346,0.003,4.356,0.0,-0.008,0.0
0.346,0.003,5.098,0.0,-0.008,0.0
0.346,0.003,5.916,0.0,-0.035,0.0
0.346,0.003,5.338,0.0,-0.033,0.0
0.346,0.003,4.635,0.0,-0.004,0.0
0.346,0.003,4.821,0.0,-0.008,0.0
0.346,0.003,5.905,0.0,0.014,0.0
0.346,0.003,5.529,0.0,0.009,0.0
0.346,0.003,5.147,0.0,0.005,0.0
0.346,0.003,5.441,0.0,-0.008,0.0
0.346,0.003,5.655,0.0,-0.011,0.0
0.346,0.003,4.524,0.0,0.001,0.0
0.346,0.003,5.075,0.0,0.004,0.0
0.346,0.003,3.852,0.0,0.01,0.0
0.346,0.003,5.339,0.0,-0.004,0.0
0.346,0.003,4.787,0.0,-0.016,0.0
0.346,0.003,5.213,0.0,-0.015,0.0
0.346,0.003,5.045,0.0,-0.001,0.0
0.346,0.003,6.079,0.0,-0.013,0.0
0.346,0.003,6.021,0.0,-0.007,0.0
0.346,0.003,5.271,0.0,-0.015,0.0
0.346,0.003,5.076,0.0,-0.005,0.0
0.346,0.003,6.018,0.0,-0.006,0.0
0.346,0.003,5.362,0.0,-0.015,0.0
0.346,0.003,5.391,0.0,0.002,0.0
0.346,0.003,5.099,0.0,-0.013,0.0
0.346,0.003,5.521,0.0,-0.011,0.0
0.346,0.003,3.958,0.0,-0.022,0.0
0.346,0.003,5.312,0.0,-0.022,0.0
0.346,0.003,5.329,0.0,-0.005,0.0
0.346,0.003,5.405,0.0,0.005,0.0
0.346,0.003,4.024,0.0,-0.005,0.0
0.346,0.003,4.949,0.0,0.009,0.0
0.346,0.003,3.87,0.0,0.008,0.0
0.346,0.003,4.809,0.0,-0.003,0.0
0.346,0.003,6.247,0.0,-0.012,0.0
0.346,0.003,4.742,0.0,-0.011,0.0
0.346,0.003,5.517,0.0,0.014,0.0
0.346,0.003,5.306,0.0,-0.004,0.0
0.346,0.003,4.462,0.0,-0.001,0.0
0.346,0.003,5.771,0.0,-0.008,0.0
0.346,0.003,3.938,0.0,-0.009,0.0
0.346,0.003,5.167,0.0,0.007,0.0
0.346,0.003,5.101,0.0,0.001,0.0
0.346,0.003,4.876,0.0,0.002,0.0
0.347,0.003,4.26,0.0,-0.014,0.0
0.347,0.003,4.775,0.0,-0.019,0.0
0.347,0.003,4.415,0.0,-0.016,0.0
0.347,0.003,5.431,0.0,0.005,0.0
0.347,0.003,3.981,0.0,0.005,0.0
0.347,0.003,6.012,0.0,-0.006,0.0
0.347,0.003,6.106,0.0,-0.011,0.0
0.347,0.003,5.16,0.0,0.008,0.0
0.347,0.003,6.28,0.0,-0.018,0.0
0.347,0.003,4.715,0.0,-0.021,0.0
0.347,0.003,5.598,0.0,0.011,0.0
0.347,0.003,5.681,0.0,-0.023,0.0
0.347,0.003,5.186,0.0,-0.012,0.0
0.347,0.003,5.141,0.0,-0.008,0.0
0.347,0.003,5.32,0.0,-0.009,0.0
0.347,0.003,5.667,0.0,-0.015,0.0
0.347,0.003,6.235,0.0,-0.016,0.0
0.347,0.003,4.675,0.0,-0.012,0.0
0.347,0.003,4.675,0.0,-0.015,0.0
0.347,0.003,4.769,0.0,-0.001,0.0
0.347,0.003,5.576,0.0,-0.01,0.0
0.347,0.003,5.186,0.333,-0.007,0.0
0.347,0.003,5.272,0.0,0.016,0.0
0.347,0.003,5.015,0.0,-0.004,0.0
0.347,0.003,5.229,0.0,0.01,0.0
0.347,0.003,6.717,0.0,0.01,0.0
0.347,0.003,5.322,0.0,0.007,0.0
0.347,0.003,4.494,0.0,0.019,0.0
0.347,0.003,4.961,0.0,-0.015,0.0
0.347,0.003,4.596,0.0,-0.004,0.0
0.347,0.003,6.661,0.0,0.004,0.0
0.347,0.003,4.444,0.0,-0.014,0.0
0.347,0.003,4.441,0.0,-0.017,0.0
0.347,0.003,4.922,0.0,-0.011,0.0
0.347,0.003,4.588,0.0,-0.001,0.0
0.347,0.003,4.408,0.0,-0.006,0.0
0.347,0.003,4.826,0.0,-0.016,0.0
0.347,0.003,4.461,0.0,-0.018,0.0
0.347,0.003,4.293,0.0,-0.009,0.0
0.347,0.003,5.455,0.0,-0.015,0.0
0.347,0.003,4.817,0.0,-0.02,0.0
0.347,0.003,5.189,0.0,-0.02,0.0
0.347,0.003,5.945,0.0,-0.011,0.0
0.347,0.003,4.695,0.0,-0.01,0.0
0.347,0.003,4.883,0.0,-0.018,0.0
0.347,0.003,4.966,0.0,0.008,0.0
0.347,0.003,4.671,0.0,0.005,0.0
0.347,0.003,5.673,0.0,-0.008,0.0
0.347,0.003,5.341,0.0,-0.009,0.0
0.347,0.003,4.928,0.0,-0.012,0.0
0.347,0.003,6.112,0.0,0.001,0.0
0.347,0.003,5.314,0.0,-0.019,0.0
0.347,0.003,5.585,0.0,0.001,0.0
0.347,0.003,5.102,0.0,0.017,0.0
0.347,0.003,4.228,0.0,0.007,0.0
0.347,0.003,5.579,0.0,0.005,0.0
0.347,0.003,5.262,0.0,0.004,0.0
0.347,0.003,5.63,0.0,-0.004,0.0
0.347,0.003,4.863,0.0,-0.014,0.0
0.347,0.003,4.796,0.0,-0.01,0.0
0.347,0.003,5.37,0.0,0.0,0.0
0.347,0.003,3.638,0.0,0.011,0.0
0.347,0.003,4.916,0.0,0.008,0.0
0.347,0.003,5.323,0.0,-0.007,0.0
0.347,0.003,5.126,0.0,-0.004,0.0
0.347,0.003,5.654,0.0,0.012,0.0
0.347,0.003,5.709,0.0,-0.004,0.0
0.348,0.003,5.242,0.0,-0.001,0.0
0.348,0.003,5.279,0.0,-0.018,0.0
0.348,0.003,5.778,0.0,-0.027,0.0
0.348,0.003,5.139,0.0,-0.011,0.0
0.348,0.003,2.762,0.0,-0.002,0.0
0.348,0.003,5.229,0.0,0.003,0.0
0.348,0.003,6.047,0.0,0.0,0.0
0.348,0.003,5.092,0.0,-0.008,0.0
0.348,0.003,4.961,0.0,-0.024,0.0
0.348,0.003,6.219,0.0,0.01,0.0
0.348,0.003,5.049,0.0,-0.029,0.0
0.348,0.003,4.609,0.0,0.007,0.0
0.348,0.003,5.849,0.0,-0.007,0.0
0.348,0.003,4.576,0.0,-0.011,0.0
0.348,0.003,4.684,0.0,-0.001,0.0
0.348,0.003,5.174,0.0,-0.02,0.0
0.348,0.003,4.565,0.0,-0.006,0.0
0.348,0.003,4.917,0.0,0.012,0.0
0.348,0.003,5.144,0.0,-0.001,0.0
0.348,0.003,5.631,0.0,0.004,0.0
0.348,0.003,4.757,0.0,0.006,0.0
0.348,0.003,4.506,0.0,-0.02,0.0
0.348,0.003,2.512,0.0,-0.004,0.0
0.348,0.003,6.574,0.0,-0.024,0.0
0.348,0.003,4.543,0.0,0.002,0.0
0.348,0.003,4.347,0.0,-0.017,0.0
0.348,0.003,5.623,0.0,-0.013,0.0
0.348,0.003,5.632,0.0,0.011,0.0
0.348,0.003,4.712,0.0,-0.011,0.0
0.348,0.003,5.144,0.0,0.029,0.0
0.348,0.003,5.139,0.0,-0.016,0.0
0.348,0.003,5.83,0.0,0.003,0.0
0.348,0.003,5.788,0.0,0.001,0.0
0.348,0.003,5.534,0.0,-0.005,0.0
0.348,0.003,5.219,0.0,-0.017,0.0
0.348,0.003,5.103,0.0,-0.018,0.0
0.348,0.003,3.721,0.0,0.001,0.0
0.348,0.003,5.217,0.0,-0.005,0.0
0.348,0.003,5.759,0.0,0.012,0.0
0.348,0.003,6.318,0.0,-0.027,0.0
0.348,0.003,3.721,0.0,0.008,0.0
0.348,0.003,5.17,0.0,-0.008,0.0
0.348,0.003,5.18,0.0,-0.017,0.0
0.348,0.003,4.214,0.0,-0.002,0.0
0.348,0.003,5.248,0.0,-0.016,0.0
0.348,0.003,5.775,0.0,-0.007,0.0
0.348,0.003,5.148,0.0,-0.028,0.0
0.348,0.003,5.789,0.0,-0.045,0.0
0.348,0.003,5.449,0.0,-0.008,0.0
0.348,0.003,4.727,0.0,-0.023,0.0
0.348,0.003,5.448,0.0,0.005,0.0
0.348,0.003,5.562,0.0,-0.013,0.0
0.348,0.003,5.106,0.0,-0.009,0.0
0.348,0.003,5.242,0.0,0.012,0.0
0.348,0.003,4.806,0.0,-0.002,0.0
0.348,0.003,4.676,0.0,-0.014,0.0
0.348,0.003,6.617,0.0,0.005,0.0
0.348,0.003,4.805,0.0,-0.019,0.0
0.348,0.003,5.044,0.0,-0.014,0.0
0.348,0.003,5.857,0.0,-0.009,0.0
0.348,0.003,4.354,0.0,-0.011,0.0
0.348,0.003,4.586,0.0,0.004,0.0
0.348,0.003,5.36,0.0,-0.012,0.0
0.348,0.003,4.363,0.0,0.014,0.0
0.348,0.003,3.907,0.0,-0.004,0.0
0.348,0.003,4.796,0.0,-0.006,0.0
0.348,0.003,5.93,0.0,-0.013,0.0
0.348,0.003,5.267,0.0,-0.021,0.0
0.348,0.003,4.85,0.0,-0.004,0.0
0.348,0.003,6.318,0.0,0.01,0.0
0.348,0.003,4.981,0.0,-0.019,0.0
0.348,0.003,3.971,0.0,0.019,0.0
0.348,0.003,5.701,0.0,0.008,0.0
0.349,0.003,4.481,0.0,-0.008,0.0
0.349,0.003,6.345,0.0,-0.011,0.0
0.349,0.003,6.131,0.0,-0.009,0.0
0.349,0.003,5.659,0.0,-0.016,0.0
0.349,0.003,4.721,0.0,-0.012,0.0
0.349,0.003,4.856,0.0,-0.008,0.0
0.349,0.003,5.405,0.0,-0.012,0.0
0.349,0.003,4.573,0.0,-0.009,0.0
0.349,0.003,5.369,0.0,0.0,0.0
0.349,0.003,6.785,0.0,-0.016,0.0
0.349,0.003,4.705,0.0,-0.008,0.0
0.349,0.003,5.289,0.0,-0.009,0.0
0.349,0.003,5.502,0.0,-0.026,0.0
0.349,0.003,5.164,0.0,-0.018,0.0
0.349,0.003,4.481,0.0,-0.004,0.0
0.349,0.003,4.045,0.0,-0.007,0.0
0.349,0.003,4.734,0.0,-0.022,0.0
0.349,0.003,4.331,0.0,-0.01,0.0
0.349,0.003,4.321,0.0,0.002,0.0
0.349,0.003,5.767,0.0,-0.012,0.0
0.349,0.003,4.737,0.0,-0.018,0.0
0.349,0.003,5.163,0.0,-0.017,0.0
0.349,0.003,4.718,0.0,0.009,0.0
0.349,0.003,5.866,0.0,-0.004,0.0
0.349,0.003,4.263,0.0,-0.016,0.0
0.349,0.003,5.285,0.0,-0.013,0.0
0.349,0.003,4.752,0.0,-0.01,0.0
0.349,0.003,5.244,0.0,-0.01,0.0
0.349,0.003,5.396,0.0,-0.021,0.0
0.349,0.003,4.339,0.0,-0.017,0.0
0.349,0.003,6.304,0.0,-0.007,0.0
0.349,0.003,4.252,0.0,0.001,0.0
0.349,0.003,4.966,0.0,-0.011,0.0
0.349,0.003,4.81,0.0,-0.029,0.0
0.349,0.003,4.762,0.0,-0.004,0.0
0.349,0.003,3.773,0.0,-0.001,0.0
0.349,0.003,5.168,0.0,-0.002,0.0
0.349,0.003,4.802,0.0,-0.016,0.0
0.349,0.003,5.032,0.0,-0.014,0.0
0.349,0.003,4.314,0.0,-0.023,0.0
0.349,0.003,5.743,0.0,-0.007,0.0
0.349,0.003,4.357,0.0,-0.01,0.0
0.349,0.003,4.218,0.0,0.002,0.0
0.349,0.003,5.076,0.0,-0.031,0.0
0.349,0.003,5.133,0.0,0.015,0.0
0.349,0.003,6.27,0.0,0.005,0.0
0.349,0.003,5.72,0.0,0.011,0.0
0.349,0.003,6.502,0.0,-0.013,0.0
0.349,0.003,3.982,0.0,0.013,0.0
0.349,0.003,5.02,0.0,-0.018,0.0
0.349,0.003,5.12,0.0,-0.027,0.0
0.349,0.003,4.049,0.0,0.002,0.0
0.349,0.003,5.676,0.0,0.002,0.0
0.349,0.003,5.248,0.0,-0.003,0.0
0.349,0.003,6.126,0.0,-0.001,0.0
0.349,0.003,4.911,0.0,0.017,0.0
0.349,0.003,4.847,0.0,0.012,0.0
0.349,0.003,4.221,0.0,-0.008,0.0
0.349,0.003,5.44,0.0,-0.004,0.0
0.349,0.003,5.555,0.0,0.018,0.0
0.349,0.003,5.255,0.0,0.014,0.0
0.349,0.003,5.092,0.0,-0.006,0.0
0.349,0.003,5.942,0.0,0.001,0.0
0.349,0.003,5.022,0.0,-0.006,0.0
0.349,0.003,5.408,0.0,-0.009,0.0
0.349,0.003,4.774,0.0,-0.002,0.0
0.349,0.003,4.021,0.0,-0.004,0.0
0.349,0.003,4.597,0.0,-0.02,0.0
0.349,0.003,5.907,0.0,0.005,0.0
0.349,0.003,5.154,0.0,-0.008,0.0
0.35,0.003,5.432,0.0,0.004,0.0
0.35,0.007,4.464,0.0,0.002,0.0
0.35,0.003,5.565,0.0,0.004,0.0
0.35,0.003,4.599,0.0,-0.018,0.0
0.35,0.003,5.393,0.0,-0.017,0.0
0.35,0.003,5.587,0.0,-0.013,0.0
0.35,0.003,4.91,0.0,-0.012,0.0
0.35,0.003,4.951,0.0,-0.016,0.0
0.35,0.003,4.621,0.0,-0.027,0.0
0.35,0.003,5.164,0.0,-0.013,0.0
0.35,0.003,5.402,0.0,0.012,0.0
0.35,0.003,4.344,0.0,-0.001,0.0
0.35,0.003,4.692,0.0,-0.029,0.0
0.35,0.003,5.001,0.0,-0.005,0.0
0.35,0.003,4.376,0.0,0.007,0.0
0.35,0.003,5.689,0.0,-0.016,0.0
0.35,0.003,4.935,0.0,0.004,0.0
0.35,0.003,5.047,0.0,0.001,0.0
0.35,0.003,5.958,0.0,0.005,0.0
0.35,0.003,4.534,0.0,0.002,0.0
0.35,0.003,4.634,0.0,0.006,0.0
0.35,0.003,5.508,0.0,-0.002,0.0
0.35,0.003,5.562,0.0,-0.016,0.0
0.35,0.003,5.072,0.0,-0.016,0.0
0.35,0.003,5.474,0.0,-0.011,0.0
0.35,0.003,4.945,0.0,0.002,0.0
0.35,0.003,5.594,0.0,0.004,0.0
0.35,0.003,4.398,0.0,-0.005,0.0
0.35,0.003,4.548,0.0,-0.021,0.0
0.35,0.003,5.278,0.0,-0.034,0.0
0.35,0.003,5.156,0.0,0.008,0.0
0.35,0.003,3.917,0.0,0.01,0.0
0.35,0.003,5.244,0.0,0.009,0.0
0.35,0.003,4.724,0.0,-0.01,0.0
0.35,0.003,4.461,0.0,-0.009,0.0
0.35,0.003,4.39,0.0,-0.022,0.0
0.35,0.003,4.573,0.0,-0.0,0.0
0.35,0.003,4.309,0.0,-0.013,0.0
0.35,0.003,4.89,0.0,-0.016,0.0
0.35,0.003,3.535,0.0,-0.021,0.0
0.35,0.003,5.417,0.0,-0.019,0.0
0.35,0.003,6.185,0.0,-0.011,0.0
0.35,0.003,4.81,0.0,-0.005,0.0
0.35,0.003,3.979,0.0,0.01,0.0
0.35,0.003,4.363,0.0,-0.024,0.0
0.35,0.003,5.134,0.0,-0.007,0.0
0.35,0.003,4.113,0.0,0.005,0.0
0.35,0.003,4.527,0.0,0.008,0.0
0.35,0.003,5.65,0.0,0.004,0.0
0.35,0.003,4.49,0.0,-0.019,0.0
0.35,0.003,5.414,0.0,0.004,0.0
0.35,0.003,5.255,0.0,0.003,0.0
0.35,0.003,4.884,0.0,-0.006,0.0
0.35,0.003,4.425,0.0,-0.02,0.0
0.35,0.003,4.771,0.0,-0.006,0.0
0.35,0.003,3.998,0.0,0.006,0.0
0.35,0.003,5.399,0.0,-0.019,0.0
0.35,0.003,5.189,0.0,-0.016,0.0
0.35,0.003,4.859,0.0,-0.007,0.0
0.35,0.003,4.845,0.0,-0.02,0.0
0.35,0.003,4.649,0.0,-0.02,0.0
0.35,0.003,3.761,0.0,-0.015,0.0
0.35,0.003,5.663,0.0,-0.019,0.0
0.35,0.003,4.967,0.0,-0.014,0.0
0.35,0.003,5.322,0.0,0.017,0.0
0.35,0.003,4.551,0.0,0.008,0.0
0.35,0.003,5.406,0.0,-0.005,0.0
0.35,0.003,5.086,0.0,0.007,0.0
0.35,0.003,4.414,0.0,-0.019,0.0
0.35,0.003,4.253,0.0,-0.002,0.0
0.35,0.003,4.141,0.0,-0.015,0.0
0.35,0.003,4.544,0.0,-0.012,0.0
0.35,0.003,5.463,0.0,0.01,0.0
0.35,0.003,5.247,0.0,-0.028,0.0
0.35,0.003,5.268,0.0,-0.007,0.0
0.351,0.003,4.106,0.0,0.002,0.0
0.351,0.003,5.82,0.0,-0.005,0.0
0.351,0.003,5.007,0.0,0.015,0.0
0.351,0.003,4.657,0.0,-0.013,0.0
0.351,0.003,5.608,0.0,-0.018,0.0
0.351,0.003,5.004,0.0,-0.009,0.0
0.351,0.003,6.541,0.0,-0.001,0.0
0.351,0.003,5.225,0.0,-0.017,0.0
0.351,0.003,4.89,0.0,0.0,0.0
0.351,0.003,5.043,0.0,-0.007,0.0
